2025-04-10 19:00:01,titcoin / SOL,6060706.81226353
2025-04-10 19:00:01,GROK / WETH,5587233.45310146
2025-04-10 19:00:01,TOSHI / WETH 1%,263918.236582705
2025-04-10 19:00:01,MEMDEX / SOL,892679.809146971
2025-04-10 19:00:01,401K / SOL,3108234.96620707
2025-04-10 19:00:01,Ghibli / SOL,2284945.26414895
2025-04-10 19:00:01,TRUMP / WETH,2923273.81277895
2025-04-10 19:00:01,BNKR / WETH 1%,248982.784113566
2025-04-10 19:00:01,ACT / SOL,3302619.50105865
2025-04-10 19:00:01,FPIBANK / TON,177361.253434173
2025-04-10 19:00:01,doginme / WETH 1%,661081.303974152
2025-04-10 19:00:01,FISH2 / WETH,303214.230123424
2025-04-10 19:00:01,LGNS / DAI,8513900.93845297
2025-04-10 19:00:01,mubarak / WBNB,58813.3012163421
2025-04-10 19:00:01,WEPE / WETH 0.3%,75547.6382020367
2025-04-10 19:00:01,AERO / USDC,4712014.49038323
2025-04-10 19:00:01,Figure / SOL,5520065.5099375
2025-04-10 19:00:01,MAG / SOL,1851590.14647035
2025-04-10 19:00:01,KTA / WETH,2164967.14426087
2025-04-10 19:00:01,CLIZA / WETH 1%,120103.673318962
2025-04-10 19:00:01,NYAN / SOL,416378.170809621
2025-04-10 19:00:01,SOL / USDC,194930508.650594
2025-04-10 19:00:01,Mubarakah / WBNB 0.25%,455526.387318821
2025-04-10 19:00:01,A1C / WETH,96605.4932735771
2025-04-10 19:00:01,COW / WBNB,1333715.96300254
2025-04-10 19:00:01,SNAI / SOL,680467.559758686
2025-04-10 19:00:01,pwease / SOL,1405809.99512402
2025-04-10 19:00:01,SNOR / WBNB,400998.759276823
2025-04-10 19:00:01,TRUMP / USDC,37588222.348147
2025-04-10 19:00:01,SPX / WETH,2801735.31625122
2025-04-10 19:00:01,House / SOL,3744213.87373131
2025-04-10 19:00:01,ALCH / SOL,2265472.26563902
2025-04-10 19:00:01,Buckazoids / SOL,2651989.22882889
2025-04-10 19:00:01,mubarak / WBNB 0.25%,810696.96333039
2025-04-10 19:00:01,PEPEG / SOL,18594104.082141
2025-04-10 19:00:01,AIXBT / WETH 0.3%,559604.263086906
2025-04-10 19:00:01,XRP / USDT 0.25%,1220349.85595339
2025-04-10 19:00:01,ROCKET / WBNB,2412075.52401679
2025-04-10 19:00:01,RIBBIT / VIRTUAL,126606.593864971
2025-04-10 19:00:01,EDGE / cbBTC,721618.757629611
2025-04-10 19:00:01,$COLLAT / SOL,329697.046109193
2025-04-10 19:00:01,PX / TON,134698.985974635
2025-04-10 19:00:01,VVV / WETH,347453.80641541
2025-04-10 19:00:01,RFC / SOL,1508703.52722577
2025-04-10 19:06:01,ESCAPE / WPEPU 1%,1932709.07174666
2025-04-10 19:06:01,DARK / SOL,23175976.6524003
2025-04-10 19:06:01,$MATRIX / WPEPU 1%,284247.450116327
2025-04-10 19:06:01,Fartcoin / SOL,78165140.8424983
2025-04-10 19:06:01,PEPU / WETH 0.3%,292120.82921623
2025-04-10 19:06:01,BUTTCOIN / SOL,4679924.19249641
2025-04-10 19:06:01,titcoin / SOL,6067673.6651347
2025-04-10 19:06:01,GROK / WETH,5587233.45310146
2025-04-10 19:06:01,TOSHI / WETH 1%,268441.434754233
2025-04-10 19:06:01,MEMDEX / SOL,893413.39231273
2025-04-10 19:06:01,401K / SOL,3114597.11192935
2025-04-10 19:06:01,Ghibli / SOL,2282558.90543213
2025-04-10 19:06:01,TRUMP / WETH,2919862.10647316
2025-04-10 19:06:01,BNKR / WETH 1%,249027.441862293
